#layer	date	x	y	size	intensity   comment	R	G	B
SB_HCR	2020-10-03	-97.875	48.375	2.25	1.67E-01	255	0	0
SB_HCR	2020-10-03	-93.375	48.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-82.125	48.375	2.25	6.15E-01	255	0	0
SB_HCR	2020-10-03	-79.875	48.375	2.25	7.68E-01	255	0	0
SB_HCR	2020-10-03	-73.125	48.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-61.875	48.375	2.25	6.01E-01	255	0	0
SB_HCR	2020-10-03	-57.375	48.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-25.875	48.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-23.625	48.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-21.375	48.375	2.25	1.33E-01	255	0	0
SB_HCR	2020-10-03	-19.125	48.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-16.875	48.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-7.875	48.375	2.25	6.31E-01	255	0	0
SB_HCR	2020-10-03	3.375	48.375	2.25	1.91E-01	255	0	0
SB_HCR	2020-10-03	28.125	48.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	30.375	48.375	2.25	9.76E-01	255	0	0
SB_HCR	2020-10-03	32.625	48.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	34.875	48.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-178.875	46.125	2.25	8.55E-01	255	0	0
SB_HCR	2020-10-03	52.875	46.125	2.25	8.92E-01	255	0	0
SB_HCR	2020-10-03	77.625	46.125	2.25	1.05E-01	255	0	0
SB_HCR	2020-10-03	100.125	46.125	2.25	1.26E-01	255	0	0
SB_HCR	2020-10-03	106.875	46.125	2.25	9.19E-01	255	0	0
SB_HCR	2020-10-03	109.125	46.125	2.25	8.99E-01	255	0	0
SB_HCR	2020-10-03	124.875	46.125	2.25	5.57E-01	255	0	0
SB_HCR	2020-10-03	149.625	46.125	2.25	5.11E-01	255	0	0
SB_HCR	2020-10-03	151.875	46.125	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-03	158.625	46.125	2.25	7.29E-01	255	0	0
SB_HCR	2020-10-03	-140.625	46.125	2.25	4.30E-01	255	0	0
SB_HCR	2020-10-03	-174.375	46.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-172.125	46.125	2.25	1.86E-01	255	0	0
SB_HCR	2020-10-03	-97.875	46.125	2.25	9.55E-01	255	0	0
SB_HCR	2020-10-03	-169.875	46.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-167.625	46.125	2.25	9.92E-01	255	0	0
SB_HCR	2020-10-03	-64.125	46.125	2.25	9.06E-01	255	0	0
SB_HCR	2020-10-03	-30.375	46.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-28.125	46.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-25.875	46.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-23.625	46.125	2.25	1.31E-01	255	0	0
SB_HCR	2020-10-03	-12.375	46.125	2.25	5.55E-01	255	0	0
SB_HCR	2020-10-03	-10.125	46.125	2.25	3.07E-01	255	0	0
SB_HCR	2020-10-03	23.625	46.125	2.25	9.84E-01	255	0	0
SB_HCR	2020-10-03	25.875	46.125	2.25	9.17E-01	255	0	0
SB_HCR	2020-10-03	39.375	46.125	2.25	9.88E-01	255	0	0
SB_HCR	2020-10-03	-178.875	43.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	57.375	43.875	2.25	8.85E-01	255	0	0
SB_HCR	2020-10-03	104.625	43.875	2.25	3.35E-01	255	0	0
SB_HCR	2020-10-03	109.125	43.875	2.25	7.74E-01	255	0	0
SB_HCR	2020-10-03	111.375	43.875	2.25	9.90E-01	255	0	0
SB_HCR	2020-10-03	122.625	43.875	2.25	9.77E-01	255	0	0
SB_HCR	2020-10-03	138.375	43.875	2.25	4.13E-01	255	0	0
SB_HCR	2020-10-03	149.625	43.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	151.875	43.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-145.125	43.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	158.625	43.875	2.25	7.51E-01	255	0	0
SB_HCR	2020-10-03	160.875	43.875	2.25	9.75E-01	255	0	0
SB_HCR	2020-10-03	176.625	43.875	2.25	1.06E-01	255	0	0
SB_HCR	2020-10-03	-129.375	43.875	2.25	9.93E-01	255	0	0
SB_HCR	2020-10-03	-124.875	43.875	2.25	3.65E-01	255	0	0
SB_HCR	2020-10-03	-100.125	43.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-97.875	43.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-95.625	43.875	2.25	8.15E-01	255	0	0
SB_HCR	2020-10-03	-70.875	43.875	2.25	9.75E-01	255	0	0
SB_HCR	2020-10-03	-165.375	43.875	2.25	6.77E-01	255	0	0
SB_HCR	2020-10-03	-25.875	43.875	2.25	9.97E-01	255	0	0
SB_HCR	2020-10-03	-23.625	43.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-163.125	43.875	2.25	2.71E-01	255	0	0
SB_HCR	2020-10-03	-16.875	43.875	2.25	7.76E-01	255	0	0
SB_HCR	2020-10-03	37.125	43.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	39.375	43.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	41.625	43.875	2.25	8.20E-01	255	0	0
SB_HCR	2020-10-03	-176.625	41.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-156.375	41.625	2.25	3.02E-01	255	0	0
SB_HCR	2020-10-03	52.875	41.625	2.25	3.69E-01	255	0	0
SB_HCR	2020-10-03	55.125	41.625	2.25	9.68E-01	255	0	0
SB_HCR	2020-10-03	-154.125	41.625	2.25	8.66E-01	255	0	0
SB_HCR	2020-10-03	109.125	41.625	2.25	9.66E-01	255	0	0
SB_HCR	2020-10-03	111.375	41.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-149.625	41.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	118.125	41.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	124.875	41.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	138.375	41.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	151.875	41.625	2.25	9.38E-01	255	0	0
SB_HCR	2020-10-03	154.125	41.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-145.125	41.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	158.625	41.625	2.25	1.34E-01	255	0	0
SB_HCR	2020-10-03	172.125	41.625	2.25	9.86E-01	255	0	0
SB_HCR	2020-10-03	-142.875	41.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-140.625	41.625	2.25	9.93E-01	255	0	0
SB_HCR	2020-10-03	-97.875	41.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-79.875	41.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-77.625	41.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-75.375	41.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-73.125	41.625	2.25	9.74E-01	255	0	0
SB_HCR	2020-10-03	-70.875	41.625	2.25	1.14E-01	255	0	0
SB_HCR	2020-10-03	-167.625	41.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-66.375	41.625	2.25	9.01E-01	255	0	0
SB_HCR	2020-10-03	-55.125	41.625	2.25	9.56E-01	255	0	0
SB_HCR	2020-10-03	-52.875	41.625	2.25	7.37E-01	255	0	0
SB_HCR	2020-10-03	-41.625	41.625	2.25	1.52E-01	255	0	0
SB_HCR	2020-10-03	-39.375	41.625	2.25	9.77E-01	255	0	0
SB_HCR	2020-10-03	-32.625	41.625	2.25	5.79E-01	255	0	0
SB_HCR	2020-10-03	-14.625	41.625	2.25	5.52E-01	255	0	0
SB_HCR	2020-10-03	-5.625	41.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-3.375	41.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	41.625	41.625	2.25	9.90E-01	255	0	0
SB_HCR	2020-10-03	-178.875	39.375	2.25	9.95E-01	255	0	0
SB_HCR	2020-10-03	-176.625	39.375	2.25	1.58E-01	255	0	0
SB_HCR	2020-10-03	48.375	39.375	2.25	7.78E-01	255	0	0
SB_HCR	2020-10-03	70.875	39.375	2.25	1.63E-01	255	0	0
SB_HCR	2020-10-03	77.625	39.375	2.25	8.44E-01	255	0	0
SB_HCR	2020-10-03	86.625	39.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-151.875	39.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	91.125	39.375	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-03	93.375	39.375	2.25	9.82E-01	255	0	0
SB_HCR	2020-10-03	100.125	39.375	2.25	9.11E-01	255	0	0
SB_HCR	2020-10-03	156.375	39.375	2.25	9.82E-01	255	0	0
SB_HCR	2020-10-03	-145.125	39.375	2.25	1.08E-01	255	0	0
SB_HCR	2020-10-03	158.625	39.375	2.25	9.48E-01	255	0	0
SB_HCR	2020-10-03	172.125	39.375	2.25	9.77E-01	255	0	0
SB_HCR	2020-10-03	-142.875	39.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-140.625	39.375	2.25	1.92E-01	255	0	0
SB_HCR	2020-10-03	-124.875	39.375	2.25	9.92E-01	255	0	0
SB_HCR	2020-10-03	-122.625	39.375	2.25	7.58E-01	255	0	0
SB_HCR	2020-10-03	-95.625	39.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-86.625	39.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-84.375	39.375	2.25	9.66E-01	255	0	0
SB_HCR	2020-10-03	-82.125	39.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-79.875	39.375	2.25	8.49E-01	255	0	0
SB_HCR	2020-10-03	-68.625	39.375	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-03	-167.625	39.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-55.125	39.375	2.25	9.61E-01	255	0	0
SB_HCR	2020-10-03	-50.625	39.375	2.25	8.96E-01	255	0	0
SB_HCR	2020-10-03	-43.875	39.375	2.25	1.25E-01	255	0	0
SB_HCR	2020-10-03	-16.875	39.375	2.25	9.67E-01	255	0	0
SB_HCR	2020-10-03	-7.875	39.375	2.25	9.92E-01	255	0	0
SB_HCR	2020-10-03	-158.625	39.375	2.25	9.03E-01	255	0	0
SB_HCR	2020-10-03	43.875	39.375	2.25	5.58E-01	255	0	0
SB_HCR	2020-10-03	57.375	37.125	2.25	3.79E-01	255	0	0
SB_HCR	2020-10-03	77.625	37.125	2.25	8.89E-01	255	0	0
SB_HCR	2020-10-03	86.625	37.125	2.25	1.01E-01	255	0	0
SB_HCR	2020-10-03	91.125	37.125	2.25	9.83E-01	255	0	0
SB_HCR	2020-10-03	109.125	37.125	2.25	9.90E-01	255	0	0
SB_HCR	2020-10-03	-149.625	37.125	2.25	1.23E-01	255	0	0
SB_HCR	2020-10-03	113.625	37.125	2.25	3.69E-01	255	0	0
SB_HCR	2020-10-03	133.875	37.125	2.25	6.58E-01	255	0	0
SB_HCR	2020-10-03	151.875	37.125	2.25	4.85E-01	255	0	0
SB_HCR	2020-10-03	154.125	37.125	2.25	9.94E-01	255	0	0
SB_HCR	2020-10-03	156.375	37.125	2.25	9.36E-01	255	0	0
SB_HCR	2020-10-03	-145.125	37.125	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-03	174.375	37.125	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	-133.875	37.125	2.25	4.71E-01	255	0	0
SB_HCR	2020-10-03	-131.625	37.125	2.25	9.90E-01	255	0	0
SB_HCR	2020-10-03	-129.375	37.125	2.25	2.13E-01	255	0	0
SB_HCR	2020-10-03	-127.125	37.125	2.25	9.97E-01	255	0	0
SB_HCR	2020-10-03	-124.875	37.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-122.625	37.125	2.25	5.17E-01	255	0	0
SB_HCR	2020-10-03	-172.125	37.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-169.875	37.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-84.375	37.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-59.625	37.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-55.125	37.125	2.25	4.44E-01	255	0	0
SB_HCR	2020-10-03	-50.625	37.125	2.25	7.56E-01	255	0	0
SB_HCR	2020-10-03	-48.375	37.125	2.25	9.90E-01	255	0	0
SB_HCR	2020-10-03	-165.375	37.125	2.25	4.75E-01	255	0	0
SB_HCR	2020-10-03	-43.875	37.125	2.25	9.75E-01	255	0	0
SB_HCR	2020-10-03	-19.125	37.125	2.25	2.16E-01	255	0	0
SB_HCR	2020-10-03	-16.875	37.125	2.25	9.74E-01	255	0	0
SB_HCR	2020-10-03	-14.625	37.125	2.25	9.79E-01	255	0	0
SB_HCR	2020-10-03	-12.375	37.125	2.25	2.62E-01	255	0	0
SB_HCR	2020-10-03	3.375	37.125	2.25	9.57E-01	255	0	0
SB_HCR	2020-10-03	5.625	37.125	2.25	8.34E-01	255	0	0
SB_HCR	2020-10-03	10.125	37.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	21.375	37.125	2.25	2.79E-01	255	0	0
SB_HCR	2020-10-03	-178.875	34.875	2.25	9.92E-01	255	0	0
SB_HCR	2020-10-03	73.125	34.875	2.25	6.42E-01	255	0	0
SB_HCR	2020-10-03	79.875	34.875	2.25	1.35E-01	255	0	0
SB_HCR	2020-10-03	93.375	34.875	2.25	9.37E-01	255	0	0
SB_HCR	2020-10-03	95.625	34.875	2.25	7.77E-01	255	0	0
SB_HCR	2020-10-03	100.125	34.875	2.25	6.44E-01	255	0	0
SB_HCR	2020-10-03	-149.625	34.875	2.25	9.85E-01	255	0	0
SB_HCR	2020-10-03	140.625	34.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	147.375	34.875	2.25	2.48E-01	255	0	0
SB_HCR	2020-10-03	174.375	34.875	2.25	9.53E-01	255	0	0
SB_HCR	2020-10-03	-174.375	34.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-129.375	34.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-127.125	34.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-172.125	34.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-91.125	34.875	2.25	2.85E-01	255	0	0
SB_HCR	2020-10-03	-169.875	34.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-84.375	34.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-59.625	34.875	2.25	9.90E-01	255	0	0
SB_HCR	2020-10-03	-57.375	34.875	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	-55.125	34.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-46.125	34.875	2.25	9.03E-01	255	0	0
SB_HCR	2020-10-03	-39.375	34.875	2.25	4.46E-01	255	0	0
SB_HCR	2020-10-03	-34.875	34.875	2.25	8.63E-01	255	0	0
SB_HCR	2020-10-03	-21.375	34.875	2.25	3.54E-01	255	0	0
SB_HCR	2020-10-03	-7.875	34.875	2.25	9.66E-01	255	0	0
SB_HCR	2020-10-03	-1.125	34.875	2.25	9.97E-01	255	0	0
SB_HCR	2020-10-03	1.125	34.875	2.25	3.17E-01	255	0	0
SB_HCR	2020-10-03	3.375	34.875	2.25	1.46E-01	255	0	0
SB_HCR	2020-10-03	34.875	34.875	2.25	7.05E-01	255	0	0
SB_HCR	2020-10-03	-176.625	32.625	2.25	6.59E-01	255	0	0
SB_HCR	2020-10-03	55.125	32.625	2.25	5.59E-01	255	0	0
SB_HCR	2020-10-03	66.375	32.625	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	-154.125	32.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	77.625	32.625	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	-147.375	32.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	136.125	32.625	2.25	6.55E-01	255	0	0
SB_HCR	2020-10-03	138.375	32.625	2.25	9.96E-01	255	0	0
SB_HCR	2020-10-03	140.625	32.625	2.25	2.37E-01	255	0	0
SB_HCR	2020-10-03	-145.125	32.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	165.375	32.625	2.25	5.53E-01	255	0	0
SB_HCR	2020-10-03	169.875	32.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	172.125	32.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	174.375	32.625	2.25	1.66E-01	255	0	0
SB_HCR	2020-10-03	176.625	32.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-142.875	32.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-140.625	32.625	2.25	1.61E-01	255	0	0
SB_HCR	2020-10-03	-136.125	32.625	2.25	4.38E-01	255	0	0
SB_HCR	2020-10-03	-129.375	32.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-169.875	32.625	2.25	6.30E-01	255	0	0
SB_HCR	2020-10-03	-82.125	32.625	2.25	1.43E-01	255	0	0
SB_HCR	2020-10-03	-70.875	32.625	2.25	1.92E-01	255	0	0
SB_HCR	2020-10-03	-167.625	32.625	2.25	2.90E-01	255	0	0
SB_HCR	2020-10-03	-64.125	32.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-61.875	32.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-59.625	32.625	2.25	8.41E-01	255	0	0
SB_HCR	2020-10-03	-57.375	32.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-34.875	32.625	2.25	8.70E-01	255	0	0
SB_HCR	2020-10-03	-30.375	32.625	2.25	9.66E-01	255	0	0
SB_HCR	2020-10-03	-25.875	32.625	2.25	1.02E-01	255	0	0
SB_HCR	2020-10-03	-21.375	32.625	2.25	6.20E-01	255	0	0
SB_HCR	2020-10-03	-14.625	32.625	2.25	9.97E-01	255	0	0
SB_HCR	2020-10-03	-7.875	32.625	2.25	9.56E-01	255	0	0
SB_HCR	2020-10-03	3.375	32.625	2.25	9.12E-01	255	0	0
SB_HCR	2020-10-03	-158.625	32.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	34.875	32.625	2.25	7.74E-01	255	0	0
SB_HCR	2020-10-03	-178.875	30.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-176.625	30.375	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-03	50.625	30.375	2.25	4.04E-01	255	0	0
SB_HCR	2020-10-03	59.625	30.375	2.25	1.44E-01	255	0	0
SB_HCR	2020-10-03	79.875	30.375	2.25	3.40E-01	255	0	0
SB_HCR	2020-10-03	95.625	30.375	2.25	3.45E-01	255	0	0
SB_HCR	2020-10-03	-147.375	30.375	2.25	9.67E-01	255	0	0
SB_HCR	2020-10-03	136.125	30.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	138.375	30.375	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	140.625	30.375	2.25	8.81E-01	255	0	0
SB_HCR	2020-10-03	147.375	30.375	2.25	9.75E-01	255	0	0
SB_HCR	2020-10-03	163.125	30.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	165.375	30.375	2.25	9.72E-01	255	0	0
SB_HCR	2020-10-03	167.625	30.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	172.125	30.375	2.25	9.91E-01	255	0	0
SB_HCR	2020-10-03	174.375	30.375	2.25	9.97E-01	255	0	0
SB_HCR	2020-10-03	176.625	30.375	2.25	5.97E-01	255	0	0
SB_HCR	2020-10-03	-140.625	30.375	2.25	9.57E-01	255	0	0
SB_HCR	2020-10-03	-138.375	30.375	2.25	4.34E-01	255	0	0
SB_HCR	2020-10-03	-136.125	30.375	2.25	7.72E-01	255	0	0
SB_HCR	2020-10-03	-131.625	30.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-129.375	30.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-120.375	30.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-118.125	30.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-172.125	30.375	2.25	9.95E-01	255	0	0
SB_HCR	2020-10-03	-70.875	30.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-167.625	30.375	2.25	8.15E-01	255	0	0
SB_HCR	2020-10-03	-64.125	30.375	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	-61.875	30.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-59.625	30.375	2.25	7.43E-01	255	0	0
SB_HCR	2020-10-03	-50.625	30.375	2.25	5.01E-01	255	0	0
SB_HCR	2020-10-03	-34.875	30.375	2.25	1.18E-01	255	0	0
SB_HCR	2020-10-03	-28.125	30.375	2.25	9.81E-01	255	0	0
SB_HCR	2020-10-03	-25.875	30.375	2.25	5.89E-01	255	0	0
SB_HCR	2020-10-03	-21.375	30.375	2.25	3.28E-01	255	0	0
SB_HCR	2020-10-03	-19.125	30.375	2.25	9.97E-01	255	0	0
SB_HCR	2020-10-03	-14.625	30.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-12.375	30.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-10.125	30.375	2.25	7.27E-01	255	0	0
SB_HCR	2020-10-03	10.125	30.375	2.25	1.10E-01	255	0	0
SB_HCR	2020-10-03	32.625	30.375	2.25	5.58E-01	255	0	0
SB_HCR	2020-10-03	79.875	28.125	2.25	9.86E-01	255	0	0
SB_HCR	2020-10-03	82.125	28.125	2.25	9.27E-01	255	0	0
SB_HCR	2020-10-03	84.375	28.125	2.25	7.09E-01	255	0	0
SB_HCR	2020-10-03	122.625	28.125	2.25	8.52E-01	255	0	0
SB_HCR	2020-10-03	124.875	28.125	2.25	5.99E-01	255	0	0
SB_HCR	2020-10-03	127.125	28.125	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	133.875	28.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	138.375	28.125	2.25	1.37E-01	255	0	0
SB_HCR	2020-10-03	140.625	28.125	2.25	9.79E-01	255	0	0
SB_HCR	2020-10-03	142.875	28.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	160.875	28.125	2.25	9.97E-01	255	0	0
SB_HCR	2020-10-03	163.125	28.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	167.625	28.125	2.25	9.97E-01	255	0	0
SB_HCR	2020-10-03	169.875	28.125	2.25	1.83E-01	255	0	0
SB_HCR	2020-10-03	172.125	28.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-140.625	28.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-138.375	28.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-136.125	28.125	2.25	4.38E-01	255	0	0
SB_HCR	2020-10-03	-133.875	28.125	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	-131.625	28.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-113.625	28.125	2.25	8.86E-01	255	0	0
SB_HCR	2020-10-03	-172.125	28.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-86.625	28.125	2.25	4.40E-01	255	0	0
SB_HCR	2020-10-03	-84.375	28.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-70.875	28.125	2.25	8.98E-01	255	0	0
SB_HCR	2020-10-03	-167.625	28.125	2.25	9.22E-01	255	0	0
SB_HCR	2020-10-03	-64.125	28.125	2.25	5.15E-01	255	0	0
SB_HCR	2020-10-03	-59.625	28.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-57.375	28.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-55.125	28.125	2.25	9.93E-01	255	0	0
SB_HCR	2020-10-03	-50.625	28.125	2.25	8.11E-01	255	0	0
SB_HCR	2020-10-03	-165.375	28.125	2.25	2.86E-01	255	0	0
SB_HCR	2020-10-03	-41.625	28.125	2.25	1.99E-01	255	0	0
SB_HCR	2020-10-03	-39.375	28.125	2.25	9.84E-01	255	0	0
SB_HCR	2020-10-03	-37.125	28.125	2.25	6.03E-01	255	0	0
SB_HCR	2020-10-03	-32.625	28.125	2.25	9.02E-01	255	0	0
SB_HCR	2020-10-03	-30.375	28.125	2.25	2.49E-01	255	0	0
SB_HCR	2020-10-03	-28.125	28.125	2.25	9.02E-01	255	0	0
SB_HCR	2020-10-03	-163.125	28.125	2.25	6.32E-01	255	0	0
SB_HCR	2020-10-03	-14.625	28.125	2.25	5.77E-01	255	0	0
SB_HCR	2020-10-03	-160.875	28.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	5.625	28.125	2.25	8.04E-01	255	0	0
SB_HCR	2020-10-03	32.625	28.125	2.25	8.36E-01	255	0	0
SB_HCR	2020-10-03	34.875	28.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	41.625	28.125	2.25	8.46E-01	255	0	0
SB_HCR	2020-10-03	66.375	25.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-154.125	25.875	2.25	9.08E-01	255	0	0
SB_HCR	2020-10-03	82.125	25.875	2.25	7.66E-01	255	0	0
SB_HCR	2020-10-03	111.375	25.875	2.25	9.39E-01	255	0	0
SB_HCR	2020-10-03	118.125	25.875	2.25	1.20E-01	255	0	0
SB_HCR	2020-10-03	129.375	25.875	2.25	7.57E-01	255	0	0
SB_HCR	2020-10-03	136.125	25.875	2.25	3.45E-01	255	0	0
SB_HCR	2020-10-03	138.375	25.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	163.125	25.875	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	165.375	25.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	167.625	25.875	2.25	9.47E-01	255	0	0
SB_HCR	2020-10-03	176.625	25.875	2.25	8.34E-01	255	0	0
SB_HCR	2020-10-03	-142.875	25.875	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	-140.625	25.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-138.375	25.875	2.25	9.89E-01	255	0	0
SB_HCR	2020-10-03	-174.375	25.875	2.25	4.92E-01	255	0	0
SB_HCR	2020-10-03	-133.875	25.875	2.25	3.25E-01	255	0	0
SB_HCR	2020-10-03	-131.625	25.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-129.375	25.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-111.375	25.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-100.125	25.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-88.875	25.875	2.25	8.60E-01	255	0	0
SB_HCR	2020-10-03	-167.625	25.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-61.875	25.875	2.25	9.88E-01	255	0	0
SB_HCR	2020-10-03	-57.375	25.875	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	-55.125	25.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-50.625	25.875	2.25	3.04E-01	255	0	0
